id	filename	md5	size	state
3bd5b772-1d0c-403d-a732-fe3df67e88d4	3bd5b772-1d0c-403d-a732-fe3df67e88d4/unc.edu.375ed9af-0ab5-43d6-937f-37391797d0da.2712947.rsem.genes.normalized_results	51d5f6566f580fb9de4b0440f05e00a0	436419	validated
3bf7f95f-9ca0-4c08-87ce-b4737b8cc7a1	3bf7f95f-9ca0-4c08-87ce-b4737b8cc7a1/unc.edu.ad536f6e-ce59-43db-81ec-447c097b89a5.2679709.rsem.genes.normalized_results	62f6f146d01a2252bbba2ca32e3f91cf	436110	validated
3c0456b7-da5f-4ff5-a50b-676e9c880b89	3c0456b7-da5f-4ff5-a50b-676e9c880b89/unc.edu.74a0c181-05f2-4bee-90b6-ef932434d090.2720389.rsem.genes.normalized_results	261fd3edf21df877b8fdfa786f048b13	435614	validated
3c75de23-fd30-4fdc-b838-d1ced874c159	3c75de23-fd30-4fdc-b838-d1ced874c159/unc.edu.f5ca8802-12ec-404d-abcd-3cd49ad3601f.2676965.rsem.genes.normalized_results	e20f35626a31efd9f5df231cfaf91aba	436465	validated
3dfcb9a8-7a18-46d5-9775-2a090459edfd	3dfcb9a8-7a18-46d5-9775-2a090459edfd/unc.edu.ffe46d33-fdf1-4429-b06e-9e07fc0dddc2.2676300.rsem.genes.normalized_results	9e12e8990990cbff71c015724a1c6264	435100	validated
3e69bf64-3d85-4cce-9440-db56aea381f5	3e69bf64-3d85-4cce-9440-db56aea381f5/unc.edu.ee72d926-e87d-47fd-8d58-b3202d03b473.2677593.rsem.genes.normalized_results	99a9069f405674fe0197cbe871317d70	436076	validated
3f0eba60-2588-45c5-bcaf-35e285b7c236	3f0eba60-2588-45c5-bcaf-35e285b7c236/unc.edu.ac704df7-3391-49b0-89b3-4647a1b90a84.2680946.rsem.genes.normalized_results	838255b8a09eb1f6104c0444ca2cad68	437098	validated
3f40da9d-b05e-4a47-975d-67425a8bf863	3f40da9d-b05e-4a47-975d-67425a8bf863/unc.edu.38a69c3c-5b72-4cde-b686-37ad6bb979b3.2716249.rsem.genes.normalized_results	b189ac36e2013f6eec434008568942ba	436513	validated
3f7692be-039e-4fef-9446-c399ce5b4262	3f7692be-039e-4fef-9446-c399ce5b4262/unc.edu.b1c94071-a98e-427a-aef3-d0612007176c.2681470.rsem.genes.normalized_results	eb8e05284d0a91ff86686db065a3c7f0	436346	validated
4080a694-1da4-439f-9459-e22dea61a409	4080a694-1da4-439f-9459-e22dea61a409/unc.edu.469d4ac5-1506-4e2b-9e6e-d1c23ebc8e90.2710621.rsem.genes.normalized_results	015a6127c850b1d6c56845e493181bbf	434888	validated
4173b1d1-2ff3-465b-ab4e-8fc1a650d01b	4173b1d1-2ff3-465b-ab4e-8fc1a650d01b/unc.edu.a9a91143-4fe7-44c6-bd75-2e5a04decc57.2708185.rsem.genes.normalized_results	3c89b9c76b136cab7e57e0df1bded91d	438502	validated
4268c19e-6b07-41a2-bf8c-c619bd66908b	4268c19e-6b07-41a2-bf8c-c619bd66908b/unc.edu.c8c08db4-752f-4b6e-9f17-247453977d42.2684464.rsem.genes.normalized_results	655ff9cbf40316907e003880ca82baee	435424	validated
4364204a-f95f-4ed1-afa1-5af13dc00246	4364204a-f95f-4ed1-afa1-5af13dc00246/unc.edu.15c3df3d-2e75-4a99-a13e-1777ddcaf59b.2712368.rsem.genes.normalized_results	bdea0ae56a0fe47065fd5c769831c85c	434902	validated
43c7e722-396b-4235-badd-4f2f819f1c43	43c7e722-396b-4235-badd-4f2f819f1c43/unc.edu.74b657ce-3a01-4a24-9e45-79d36921f221.2721508.rsem.genes.normalized_results	f6d2617416c203462f4d9f1842f42e9c	437599	validated
4505ab6d-cd1e-46e8-b6f2-42298dc52785	4505ab6d-cd1e-46e8-b6f2-42298dc52785/unc.edu.ca4a2b06-4436-4594-8e31-1095565b02bf.2679170.rsem.genes.normalized_results	8cf2776db750d5d4ac8513e1fc933e69	434683	validated
451fa81e-3b54-4086-81b0-4ee4eb40a020	451fa81e-3b54-4086-81b0-4ee4eb40a020/unc.edu.1b245b59-ee33-45d3-b36b-976d4069c8e7.2716641.rsem.genes.normalized_results	91ccb4418c1fed3d860e2a1edec4100d	434260	validated
456729a5-8d1d-46e6-b517-2eea96e00733	456729a5-8d1d-46e6-b517-2eea96e00733/unc.edu.ed779d48-c8a2-4bf4-9676-4a41d4f33a97.2706198.rsem.genes.normalized_results	1f1287f3045eecf4478ab624898b92f8	437537	validated
45eed693-c30f-489e-a93b-56e3ceac3687	45eed693-c30f-489e-a93b-56e3ceac3687/unc.edu.ccdfd8a3-2bc7-474c-b80d-96e8741fe8bc.2674354.rsem.genes.normalized_results	6fd51d978153dc2810032d45f7af94c6	434993	validated
4637f113-67e7-4bf3-ab58-be9c4c576471	4637f113-67e7-4bf3-ab58-be9c4c576471/unc.edu.c0bc08c4-a9ed-4b0e-a830-f777581eced7.2680009.rsem.genes.normalized_results	96fd6330b3cc0b054c7ca0bed18df75f	436229	validated
46825515-1e5b-4fd1-befa-c2ddf1c13dca	46825515-1e5b-4fd1-befa-c2ddf1c13dca/unc.edu.8d4e842c-af11-4abb-9ac8-17ddc52dbcb4.2684777.rsem.genes.normalized_results	3283c7d4dc4aece89cf7c46e19e460c9	433863	validated
46c2bb88-bd90-4c12-9f32-3384ef23b0a6	46c2bb88-bd90-4c12-9f32-3384ef23b0a6/unc.edu.4dd49eac-09f3-457b-8f0d-b0087b65f703.2710498.rsem.genes.normalized_results	806237aef30e2b734f86676eb4949d7b	435449	validated
46f9cb90-17c3-465a-9ed4-599d70a22057	46f9cb90-17c3-465a-9ed4-599d70a22057/unc.edu.8cecfeb2-2a36-42b1-a075-0f602a005533.2684579.rsem.genes.normalized_results	9bbfe7d0a435be779fcee778bfdd5acd	435213	validated
477a9bbe-c146-4a2d-b715-ce976f835795	477a9bbe-c146-4a2d-b715-ce976f835795/unc.edu.ddace487-7533-4b3b-ada5-146fa090f56b.2675242.rsem.genes.normalized_results	929ac4c47c3c8aabed0f45dd77c3ab04	435960	validated
485d36f1-efe7-47d0-90d6-b522b017c636	485d36f1-efe7-47d0-90d6-b522b017c636/unc.edu.04c93226-fea0-483a-babf-da36d34f44bd.2700343.rsem.genes.normalized_results	d13c7e621ada69634034da8a314d9fff	435229	validated
48d71440-d516-400b-9087-f4f487ce3c8b	48d71440-d516-400b-9087-f4f487ce3c8b/unc.edu.7c29c395-b758-4a38-9bdc-88bb721c8b5d.2710905.rsem.genes.normalized_results	e8ec41ce8b24877a49aeb5e7b376fbd6	436061	validated
48e1dea6-9416-4867-8d28-68d931336f2f	48e1dea6-9416-4867-8d28-68d931336f2f/unc.edu.6299a2ef-f97a-429a-9fe6-3c5b01a9200f.2710557.rsem.genes.normalized_results	a8d3af1f7aedaeaf3f2e079d71c4f21d	436393	validated
49f9a966-a307-42b1-80aa-4df635619f0f	49f9a966-a307-42b1-80aa-4df635619f0f/unc.edu.9734c685-9f30-4c0b-b9ba-06bec4b3ca64.2684146.rsem.genes.normalized_results	8c31fde4b13d31891b9b5b301169cf57	434618	validated
4be63476-d795-4009-9d30-2c31cfca17c3	4be63476-d795-4009-9d30-2c31cfca17c3/unc.edu.0c3eb790-f5a4-4d39-982a-d5ed71cdd72f.2699032.rsem.genes.normalized_results	1bccdc9f672c31b06cea0d6867afa91b	435617	validated
4be8ff5d-73c9-48dd-bdbf-bfb2473fcdc3	4be8ff5d-73c9-48dd-bdbf-bfb2473fcdc3/unc.edu.2211f388-87e7-478f-a4e5-e6237b152b82.2711919.rsem.genes.normalized_results	0c6f79773439e9bcd1d3f6d8b9ccfac7	434783	validated
4ce13364-ac33-4aae-95ca-1eabb70983f1	4ce13364-ac33-4aae-95ca-1eabb70983f1/unc.edu.9105e291-f07b-438e-a01a-4427db480b92.2684745.rsem.genes.normalized_results	4797229134da4785ae738c87513c5f04	437080	validated
4e0f35e7-13eb-444d-bdc0-6e8f19dd438b	4e0f35e7-13eb-444d-bdc0-6e8f19dd438b/unc.edu.9338b13b-b65e-43d8-8a11-fe3fba7addf5.2720199.rsem.genes.normalized_results	7cf67b6432e7d87e741566f809abf479	435063	validated
4e2913e0-bb71-487b-aa19-33e80e45a6bb	4e2913e0-bb71-487b-aa19-33e80e45a6bb/unc.edu.f7c95993-e8ca-4e6d-a820-25ed2c4c3cef.2677570.rsem.genes.normalized_results	e5c6b44b519892d341758a75d76aabf4	436488	validated
4e937f22-bb15-4686-973c-211dcd59efdf	4e937f22-bb15-4686-973c-211dcd59efdf/unc.edu.8728d914-26aa-4dd6-8780-9e8c7db02115.2685907.rsem.genes.normalized_results	54f708d45bd3436b9a4d66af627861ae	436869	validated
4eb994d2-b327-4140-8b76-fa65f942093d	4eb994d2-b327-4140-8b76-fa65f942093d/unc.edu.03ece93c-67f7-42b9-942f-653583ca3bee.2699777.rsem.genes.normalized_results	27e803aa5e7338a6714c58ee9fe43a77	436472	validated
4f143e08-d076-42e1-afa6-c3e9cca3427c	4f143e08-d076-42e1-afa6-c3e9cca3427c/unc.edu.a5093da8-06aa-4d19-83c4-a00449069859.2682344.rsem.genes.normalized_results	bcd7c6a81129db5fb9bbfa97f52ecd58	436173	validated
4fc78164-b66e-4128-9fb4-1ba8b7ddda8a	4fc78164-b66e-4128-9fb4-1ba8b7ddda8a/unc.edu.dce8a7c9-5d7d-454d-aa9a-949ae0754b34.2705049.rsem.genes.normalized_results	e5db20764e50709b7ba21728a09e3441	439103	validated
503ea0c7-b886-4977-9e09-ea463a4ad2d0	503ea0c7-b886-4977-9e09-ea463a4ad2d0/unc.edu.e85a1005-b2ea-4361-a5be-a8220092aec3.2673978.rsem.genes.normalized_results	8ab16fad3ba10b53bf7105e6f408a28f	435811	validated
51402cc7-b951-4793-9071-3f83bece9408	51402cc7-b951-4793-9071-3f83bece9408/unc.edu.dc525737-bcd1-4360-9d81-6793c2ee6a4a.2673706.rsem.genes.normalized_results	d8c825fb79111171cd39af8791a85e24	436061	validated
516b9b3e-8d05-4b4d-9bc6-981024be0e4d	516b9b3e-8d05-4b4d-9bc6-981024be0e4d/unc.edu.6211ef0e-1aed-4914-8da6-7582a392e5fe.2690003.rsem.genes.normalized_results	4a431b0ce15baa07a04851ba03f77ba7	436635	validated
51bd929b-2e98-4b14-a244-646792d91de4	51bd929b-2e98-4b14-a244-646792d91de4/unc.edu.f1cba7ee-3815-41b6-ae63-06803f29097e.2679357.rsem.genes.normalized_results	5dd4659115df1b118f4e02c358e371af	435061	validated
53ac81af-6552-4592-afc2-c55a7069ce79	53ac81af-6552-4592-afc2-c55a7069ce79/unc.edu.019f1194-1c08-4f78-adf5-a08f33d967aa.2712460.rsem.genes.normalized_results	4ee20fa6efec0f223020c5229c55931a	435236	validated
541c1de0-16f4-4722-b350-deba1cc379a3	541c1de0-16f4-4722-b350-deba1cc379a3/unc.edu.ac2e80e9-b11b-4c63-9404-580baf900f90.2680674.rsem.genes.normalized_results	ea69e7690f0180d5fad8c8f183f479f0	437128	validated
5461a924-201f-4b13-b734-053a185c657a	5461a924-201f-4b13-b734-053a185c657a/unc.edu.e2c6e8e2-bc36-40e9-8897-1d24fdb572c9.2705959.rsem.genes.normalized_results	2ee25b7177cd2ff62f2746ca21cfbecd	434943	validated
552a81e1-e0ae-4393-8fd9-1b73399a01c5	552a81e1-e0ae-4393-8fd9-1b73399a01c5/unc.edu.53fb4f5f-0879-40fa-ac3a-e68d40a4592a.2721197.rsem.genes.normalized_results	029d2d7c8b581d4d3633222798353efe	435983	validated
55a29484-931e-4b74-9d35-f83190a3ee9d	55a29484-931e-4b74-9d35-f83190a3ee9d/unc.edu.870363c5-37a4-46ce-9378-26eb4bddac93.2721332.rsem.genes.normalized_results	147020b8d6ab63a845e50ba6801db3aa	437140	validated
55c82bcb-d863-4d45-b7ee-219737bf3ab0	55c82bcb-d863-4d45-b7ee-219737bf3ab0/unc.edu.38e87741-172f-4840-9932-3fc277587a2c.2720225.rsem.genes.normalized_results	5ab128f7a24f60122bf2be83ec5834d2	436238	validated
55d6a649-60d2-469f-91b2-84988138f626	55d6a649-60d2-469f-91b2-84988138f626/unc.edu.d678b0a5-935e-40d0-82ec-6f45082af918.2672774.rsem.genes.normalized_results	9006102c39ff5f586ceead6be68ae6c5	436360	validated
56111524-dc72-4220-8c52-783627d6fd77	56111524-dc72-4220-8c52-783627d6fd77/unc.edu.3219c73d-8163-41ed-b1a3-82c8963f81ac.2720973.rsem.genes.normalized_results	96728f3059a3976dfa1af0314d6d489d	435399	validated
5638ca9a-000d-4cdd-879a-a4645ce26bba	5638ca9a-000d-4cdd-879a-a4645ce26bba/unc.edu.9af4c433-9041-4ec1-87a3-fcde8dbf1458.2687497.rsem.genes.normalized_results	71cd5409b498b20a234a097cb4fba50c	437276	validated
567af16a-1b7b-4bc5-8868-71da2a2b34ff	567af16a-1b7b-4bc5-8868-71da2a2b34ff/unc.edu.95698d6f-5687-4261-a6f4-30a349f74baf.2684238.rsem.genes.normalized_results	ef15a0c8fb45cbe8c89ddbeb76b610a1	435464	validated
574b5ce9-9f5d-48b1-bb22-87a26a0c821d	574b5ce9-9f5d-48b1-bb22-87a26a0c821d/unc.edu.13b1f3da-5691-4de5-83e8-9b045ea64d57.2712491.rsem.genes.normalized_results	7c47453e86fd6dc0fa5b91379fe64227	435622	validated
57911bb2-08bf-4bde-a0dc-03aaaf1c2dbf	57911bb2-08bf-4bde-a0dc-03aaaf1c2dbf/unc.edu.6252fecd-dcd3-4a05-adfd-a5a91f81df72.2717781.rsem.genes.normalized_results	1e40885e7ff0915ae60751ae81177ff9	437688	validated
58ae07e0-90ec-4979-a2ce-6460928ba7e3	58ae07e0-90ec-4979-a2ce-6460928ba7e3/unc.edu.06b5f940-c53d-45bb-973c-dfea676564ed.2712442.rsem.genes.normalized_results	6004d407b0588700348ded197098c400	435013	validated
58c4a4f5-358f-4364-91be-e28f33e57fa8	58c4a4f5-358f-4364-91be-e28f33e57fa8/unc.edu.ace3edd6-14a9-42cc-84f3-6127237f2913.2682286.rsem.genes.normalized_results	4ac600c4555f4cd2584e43efac501567	437236	validated
5900d4c0-5d9c-444c-b8d0-67a9bb50a55e	5900d4c0-5d9c-444c-b8d0-67a9bb50a55e/unc.edu.7ac9f49b-8202-497a-b987-86d82ddc8b17.2710547.rsem.genes.normalized_results	d5cc923e8340d17e2edd2e4337eea697	434390	validated
590f867a-29f0-4333-a9ec-90bb78c1c389	590f867a-29f0-4333-a9ec-90bb78c1c389/unc.edu.ba496ae4-d856-4f46-990f-932ba6de36bc.2680395.rsem.genes.normalized_results	1f879030543dc8fb02847f3a8b719c76	434978	validated
595f20f4-9a82-4c5c-8180-40c810e59e84	595f20f4-9a82-4c5c-8180-40c810e59e84/unc.edu.2cbfabaa-4b8b-40ef-ac3a-5829c14665f3.2696097.rsem.genes.normalized_results	bb17e0f4ffbecf3e2b0341248d1d8cb3	437142	validated
5986f35d-6aae-4ae2-924f-1048e2fa67b7	5986f35d-6aae-4ae2-924f-1048e2fa67b7/unc.edu.4ca0b265-4d75-49be-8fbe-84c39f8d0ce0.2693461.rsem.genes.normalized_results	246c26ddd91fa221b3c89e843884d893	435157	validated
59b465e7-e7fc-4c6d-806b-ec32e4613de2	59b465e7-e7fc-4c6d-806b-ec32e4613de2/unc.edu.44a01e52-7985-4aae-8540-bd86524e60ef.2721178.rsem.genes.normalized_results	17cf4df206fdc338696f538ef12cdf95	436643	validated
5b1aca64-28d1-46f2-b923-355a90b12405	5b1aca64-28d1-46f2-b923-355a90b12405/unc.edu.286abe79-5eac-4390-aa37-5193568a3411.2696551.rsem.genes.normalized_results	bcc769539f7251b12704abb889ff5fcf	436859	validated
5b697018-c7e5-4094-9254-7a3002e19924	5b697018-c7e5-4094-9254-7a3002e19924/unc.edu.7e3bd01f-c9b9-4867-9315-0a5cddbb9dd0.2687209.rsem.genes.normalized_results	480f817c689a4fb30dab68655606b754	435095	validated
5b7ff52e-16c4-4108-9695-5eab204e4f1d	5b7ff52e-16c4-4108-9695-5eab204e4f1d/unc.edu.188912b3-9bdb-438c-acc5-3c6c2f8aa077.2720118.rsem.genes.normalized_results	5318a72568ea7a2caa201264b41cd2b5	435773	validated
5c91254f-2a25-48eb-a841-95401cba0e4e	5c91254f-2a25-48eb-a841-95401cba0e4e/unc.edu.e28d4716-b236-4d68-bf8e-0c9ec685283a.2672167.rsem.genes.normalized_results	4964db131504ae53e050229d2cc62fa3	435763	validated
5ce9d6f3-a731-446f-8da3-0d2631237ab6	5ce9d6f3-a731-446f-8da3-0d2631237ab6/unc.edu.84ea97ae-849c-44ed-b0dc-400f263d519d.2685598.rsem.genes.normalized_results	ee39726ae531e41211fc71ecaf413684	435491	validated
5e0fd1e7-c570-472b-83d2-7723786b3f28	5e0fd1e7-c570-472b-83d2-7723786b3f28/unc.edu.9ed6bfd4-c1c1-44ae-88d8-ff01224de6de.2682688.rsem.genes.normalized_results	66a7200b44e6694d9c4f81afa07bffa7	435277	validated
5e349716-3985-4694-bb28-a527fd1c6d3b	5e349716-3985-4694-bb28-a527fd1c6d3b/unc.edu.05a438e3-f71c-477a-9904-dd21fe804eaa.2700649.rsem.genes.normalized_results	fab466d2ac1502a9fcd44b22235c9ba2	434145	validated
5f0f88f2-1322-4ba8-8549-dbb29e90c3dc	5f0f88f2-1322-4ba8-8549-dbb29e90c3dc/unc.edu.6c79c791-2923-4cc1-9cbf-656d153b471b.2688482.rsem.genes.normalized_results	3f7f28c0e52485b5eda0eb708816421b	435624	validated
5f219903-8925-441b-b12a-f6b3bd1b63c8	5f219903-8925-441b-b12a-f6b3bd1b63c8/unc.edu.d3debd6e-f96a-466c-a8ae-b08f14b55402.2675031.rsem.genes.normalized_results	c371acaf13212d1c0a21cf804cdd2b35	437085	validated
5f68d9dd-103a-4b3a-b46f-73553f88ee9c	5f68d9dd-103a-4b3a-b46f-73553f88ee9c/unc.edu.ba142dd8-933e-42b4-903a-22b2ba38ddf9.2681765.rsem.genes.normalized_results	3460bb051f9c263825309e510f30dcde	436564	validated
6058a305-7bc2-473c-bf03-ed6f14f0eed9	6058a305-7bc2-473c-bf03-ed6f14f0eed9/unc.edu.7250c569-720a-49e4-a53e-20abfe9073dc.2687046.rsem.genes.normalized_results	2d8e30b3315e44899eaa47e3863c2f91	436517	validated
60a27b9a-7fd0-468d-a07b-7e0d4fc03eb2	60a27b9a-7fd0-468d-a07b-7e0d4fc03eb2/unc.edu.3796ed18-1911-4d81-8d69-40bba4542703.2715186.rsem.genes.normalized_results	4001828579f873e9c306fd73873d6f01	435725	validated
614ddb08-b99e-469b-9521-889387aa724a	614ddb08-b99e-469b-9521-889387aa724a/unc.edu.8b425d92-11e6-4dce-914e-5a2f00603719.2685463.rsem.genes.normalized_results	e5f0490e1979b2a1b4c6246478ae7139	434392	validated
614e2d69-21be-4479-a244-69b6c4d52e5b	614e2d69-21be-4479-a244-69b6c4d52e5b/unc.edu.3412603a-c382-4253-bc1d-809a97e2d07d.2716142.rsem.genes.normalized_results	7970b8451e129b642ab35b49014daa31	435229	validated
616df509-060a-49dd-9a24-e9e30367b0ea	616df509-060a-49dd-9a24-e9e30367b0ea/unc.edu.7f2b32fa-a74e-491f-b43a-a0672098d949.2686262.rsem.genes.normalized_results	54d6cc96afb22e3876ccb186262b9d53	436311	validated
62865050-4de1-4236-a8e9-bae41daaabe4	62865050-4de1-4236-a8e9-bae41daaabe4/unc.edu.7ae9afaa-ecb4-41a1-9459-8f4ad450ba73.2721060.rsem.genes.normalized_results	aecf0e3a9f2c888a8af84cb86a03b13a	437244	validated
6568dd75-3c32-4a07-b346-939697ae8558	6568dd75-3c32-4a07-b346-939697ae8558/unc.edu.a37bdd6b-c0f9-4755-bbe8-6e2f8b6219cf.2709309.rsem.genes.normalized_results	7653068596e70b404a5a4fe8804198ed	434202	validated
662d8f03-93cb-44ca-a3e5-4944712e1f96	662d8f03-93cb-44ca-a3e5-4944712e1f96/unc.edu.bbae79e8-3013-45a5-86e8-c5fe31e60259.2707231.rsem.genes.normalized_results	e12d05f54f1e39b12740f5d1bbd439fa	436212	validated
66717d7a-db3e-4280-94a6-2940cc161c69	66717d7a-db3e-4280-94a6-2940cc161c69/unc.edu.c3df7b7c-64a2-4925-a8c0-2e4c6dc82aff.2720285.rsem.genes.normalized_results	7c54a9a074e8e8d2584d233432ef42ce	436214	validated
669b57db-0a65-4a88-b864-1ebd3c699694	669b57db-0a65-4a88-b864-1ebd3c699694/unc.edu.97e9c291-956e-4c1f-88dc-b20e9985fa28.2685314.rsem.genes.normalized_results	f9e9f2c815417432bf226ad8fdf7dc42	435764	validated
66ed80d9-5c88-4b46-ada1-2a230ee41bf6	66ed80d9-5c88-4b46-ada1-2a230ee41bf6/unc.edu.6f613f7b-2636-4792-af81-07439e22bb1a.2688033.rsem.genes.normalized_results	767f2834750c4d08c3546b3499a13898	435662	validated
68a3e877-6468-45fc-b6ef-eeaf6fe8cb97	68a3e877-6468-45fc-b6ef-eeaf6fe8cb97/unc.edu.e3aff7dc-9af2-49e8-b4bd-8e971f8f1230.2705170.rsem.genes.normalized_results	fd0c2cf284426a4fe6cf5dd47a43ea49	434790	validated
68dd99c5-dd0f-4690-a1f6-179703d5ee26	68dd99c5-dd0f-4690-a1f6-179703d5ee26/unc.edu.14fd82b2-a288-403b-8608-c1d99f602c6f.2716394.rsem.genes.normalized_results	da042cdaf2b7cad9e5ca6a38992fbb3d	436676	validated
68ea5bc7-9c35-4150-b50d-9560a464e520	68ea5bc7-9c35-4150-b50d-9560a464e520/unc.edu.e71c5041-85a4-47b9-af09-43ac23bbf1ab.2672776.rsem.genes.normalized_results	ef2daa7f21423d12eab0d8249f7e1850	434709	validated
690f4f67-8d9a-45b3-8973-00230e29b92a	690f4f67-8d9a-45b3-8973-00230e29b92a/unc.edu.95510d55-e4e1-454e-ac66-bee63d3a16b2.2685117.rsem.genes.normalized_results	0ae99929eb0d3cbf97756893bd411f18	434309	validated
690fdccd-b419-4158-b0e0-12cc730e3b51	690fdccd-b419-4158-b0e0-12cc730e3b51/unc.edu.246c1748-9b2c-46ff-ae08-b9a21307a78a.2721246.rsem.genes.normalized_results	b59f0008ce9f088aa96afe57cf36b5ad	436581	validated
6971ac65-43a7-4247-964f-86c9cd325920	6971ac65-43a7-4247-964f-86c9cd325920/unc.edu.d841b3a0-831e-46bf-bab7-529b23f1e4f0.2705944.rsem.genes.normalized_results	ce4307fdab2d9d0a65096b0d9268561c	436262	validated
6a633441-d6ef-4bde-a7ac-7d71e23d0882	6a633441-d6ef-4bde-a7ac-7d71e23d0882/unc.edu.2b1e486f-03f8-4c35-8897-034faefbd086.2705828.rsem.genes.normalized_results	d07b4f8d046cad2783fa96843fc4bd1f	434548	validated
6a9b8ef6-47f6-4761-a29d-ab36f20b8389	6a9b8ef6-47f6-4761-a29d-ab36f20b8389/unc.edu.60934993-a9df-4389-b64d-da6844ef22df.2710384.rsem.genes.normalized_results	2265f6e00eb999368f5f74209177d24a	437812	validated
6aa08ad3-4b46-4496-9e15-ff3fde2120ab	6aa08ad3-4b46-4496-9e15-ff3fde2120ab/unc.edu.29524bd1-2e76-4164-bcf7-9a821114ce5e.2696259.rsem.genes.normalized_results	b4d92e501dae8d4ef09d1fc97243a953	437130	validated
6aabd3ca-8d78-479c-b130-b6bf630de229	6aabd3ca-8d78-479c-b130-b6bf630de229/unc.edu.93729bdb-f3af-4d9f-ae26-7ae1776f5723.2684282.rsem.genes.normalized_results	5d313fd4311af49a3a3efa39de096265	435608	validated
6ac57f9b-ad34-4b89-b715-7e3b5bb780c4	6ac57f9b-ad34-4b89-b715-7e3b5bb780c4/unc.edu.f7ac2c1f-7120-4add-b2e3-d03e5d67e5b6.2677265.rsem.genes.normalized_results	53b9bae539578c4c98bf8cc2cf8808d8	435197	validated
6ad9bb06-4a10-4ee3-ad24-b3112b2b4334	6ad9bb06-4a10-4ee3-ad24-b3112b2b4334/unc.edu.3d71fcea-73ce-4334-83b5-81cccccf45f7.2694533.rsem.genes.normalized_results	eb3b1b6c975ba43bde03242fc25afabf	434336	validated
6c186282-c4b4-444e-848e-4c3e7550566e	6c186282-c4b4-444e-848e-4c3e7550566e/unc.edu.3332b9bf-7964-49c4-a09f-6dd98e75d2f5.2715922.rsem.genes.normalized_results	5edf7215bda33bded3d1a16014027a80	436699	validated
6c2160f2-f778-4803-b1aa-da93f199bf7d	6c2160f2-f778-4803-b1aa-da93f199bf7d/unc.edu.8152171b-c6cd-4ee9-80bf-7efdbd40f0fa.2686137.rsem.genes.normalized_results	19dd11744258bb7995c594178fbba8c4	435603	validated
6c3cbd51-e229-481a-bed3-2f36af5ff539	6c3cbd51-e229-481a-bed3-2f36af5ff539/unc.edu.f6589f0a-4b2c-4931-8915-9d71ce834bb3.2705021.rsem.genes.normalized_results	de1e844e8e4b33ecd85bc9ba01efbbe8	436108	validated
6c68e1cb-4ee8-4d56-82cf-a6d6fb2c738c	6c68e1cb-4ee8-4d56-82cf-a6d6fb2c738c/unc.edu.d26dcb61-dd83-487d-b67f-665ec2631f18.2709081.rsem.genes.normalized_results	dfdedc1db3f82ae9675cd35a8ab75e4c	436841	validated
6e0ced28-463c-4cfb-a406-82c9b3ad073d	6e0ced28-463c-4cfb-a406-82c9b3ad073d/unc.edu.e8f51fdd-9448-450e-9545-d3adc93301c4.2706108.rsem.genes.normalized_results	2dc17525856665759abd266dad7c67d2	436215	validated
6e1c7319-597d-4796-95c9-dc25122a5e0f	6e1c7319-597d-4796-95c9-dc25122a5e0f/unc.edu.dbfd05a6-e4ea-42e2-8a31-61dc205d47b3.2706054.rsem.genes.normalized_results	cfbf6b9e4ba3cfff820558561f78db17	436375	validated
6e258f5f-f677-453e-8df2-d9b31d7bd22b	6e258f5f-f677-453e-8df2-d9b31d7bd22b/unc.edu.422b5657-a0dc-4f57-b639-cdf7e10ec39c.2693684.rsem.genes.normalized_results	d15538cdcaa9edf2dcd543333a9f6718	436227	validated
6e38b2c0-8e55-499c-80f2-0584bd8e9bb0	6e38b2c0-8e55-499c-80f2-0584bd8e9bb0/unc.edu.521db896-0134-4303-a2b2-c6b788f85748.2721230.rsem.genes.normalized_results	a8534b611e33bf9b141a5b121fc44bfb	436730	validated
6f4befd1-7872-4b38-85df-e744166dc9d3	6f4befd1-7872-4b38-85df-e744166dc9d3/unc.edu.73312e93-4a48-41f5-9d8e-08b6300affb0.2687736.rsem.genes.normalized_results	da02efedf9bbc789a9cb5cf7c31abb00	435355	validated
6f7d0ebd-8716-4741-9a7e-ea360df52f8e	6f7d0ebd-8716-4741-9a7e-ea360df52f8e/unc.edu.d3bc5384-c0bc-4c5c-8051-4682fe37a160.2673080.rsem.genes.normalized_results	8bf436ddf7845c52551410bc9e72ca40	435485	validated
6fc2cbd2-8e64-4ed9-bdd6-07cdd4e2cc0e	6fc2cbd2-8e64-4ed9-bdd6-07cdd4e2cc0e/unc.edu.edac3b0b-5a86-4748-a5d9-b6a5cd366a6b.2706502.rsem.genes.normalized_results	83026d9db6e385e5813e61baf7219982	436886	validated
6fe7122a-1cbf-4220-b28d-eb2eae9390ac	6fe7122a-1cbf-4220-b28d-eb2eae9390ac/unc.edu.e624a81e-ce7b-491b-b170-697688d7af6b.2675764.rsem.genes.normalized_results	7a857fd36b7d94c51bfff049c7c80361	436324	validated
6fed459e-603a-40eb-b86e-b311634d703b	6fed459e-603a-40eb-b86e-b311634d703b/unc.edu.ba717f17-8371-4860-a332-29b17eea8470.2679646.rsem.genes.normalized_results	16b2dd673d3a1d72823f1bf95d304b1e	434882	validated
